term,freq,source,length,is_onechar,is_english,is_number,is_special,is_punctuation
紫耀,1,desc,2,False,False,False,False,False
小鏡,1,both,2,False,False,False,False,False
綠浣熊,1,desc,3,False,False,False,False,False
enchanted,1,desc,9,False,True,False,False,False
毛流感,1,both,3,False,False,False,False,False
劃出,1,both,2,False,False,False,False,False
間刻,1,both,2,False,False,False,False,False
眉宇,1,both,2,False,False,False,False,False
jurassic,1,both,8,False,True,False,False,False
水眉筆,1,desc,3,False,False,False,False,False
晨星,1,desc,2,False,False,False,False,False
world,1,both,5,False,True,False,False,False
凍染,1,desc,2,False,False,False,False,False
特調果,1,desc,3,False,False,False,False,False
第11008,1,both,6,False,False,False,False,False
毛克數,1,both,3,False,False,False,False,False
輕密,1,both,2,False,False,False,False,False
毛巾布,1,both,3,False,False,False,False,False
彈翹,1,both,2,False,False,False,False,False
勃根地咖,1,desc,4,False,False,False,False,False
透氣型,1,both,3,False,False,False,False,False
緊緻拉,1,both,3,False,False,False,False,False
諾羊,1,both,2,False,False,False,False,False
感合金,1,both,3,False,False,False,False,False
膜層,1,both,2,False,False,False,False,False
定妝膜,1,both,3,False,False,False,False,False
圓筒狀,1,both,3,False,False,False,False,False
第009178,1,both,7,False,False,False,False,False
化色,1,both,2,False,False,False,False,False
强,1,both,1,True,False,False,False,False
張力佳,1,both,3,False,False,False,False,False
線軸,1,both,2,False,False,False,False,False
筆觸滑順,1,both,4,False,False,False,False,False
merino,1,both,6,False,True,False,False,False
亞洲區,1,both,3,False,False,False,False,False
rêve,1,both,4,False,False,False,False,False
reve,1,desc,4,False,True,False,False,False
膚觸性,1,both,3,False,False,False,False,False
新感,1,both,2,False,False,False,False,False
挺翹睫,1,both,3,False,False,False,False,False
定翹,1,both,2,False,False,False,False,False
暈膏體,1,both,3,False,False,False,False,False
短絨平,1,desc,3,False,False,False,False,False
隱透型,1,desc,3,False,False,False,False,False
長絨,1,desc,2,False,False,False,False,False
妮維雅純,1,desc,4,False,False,False,False,False
石形,1,desc,2,False,False,False,False,False
環調,1,desc,2,False,False,False,False,False
勻采指,1,desc,3,False,False,False,False,False
朦朧感,1,both,3,False,False,False,False,False
成霧,1,both,2,False,False,False,False,False
單肩腋,1,desc,3,False,False,False,False,False
樸質,1,desc,2,False,False,False,False,False
無瑕組,1,desc,3,False,False,False,False,False
笑虎,1,desc,2,False,False,False,False,False
手指頭,1,both,3,False,False,False,False,False
暈不塌,1,desc,3,False,False,False,False,False
好裝,1,both,2,False,False,False,False,False
層數,1,both,2,False,False,False,False,False
果漾潤,1,desc,3,False,False,False,False,False
抗暈配方,1,both,4,False,False,False,False,False
提淡化,1,both,3,False,False,False,False,False
空心帽,1,desc,3,False,False,False,False,False
寶可夢真,1,desc,4,False,False,False,False,False
棕色感,1,both,3,False,False,False,False,False
耐水抗汗,1,both,4,False,False,False,False,False
貝殼包,1,both,3,False,False,False,False,False
贈提袋,1,desc,3,False,False,False,False,False
前水,1,desc,2,False,False,False,False,False
防曬粧,1,desc,3,False,False,False,False,False
潤色飾,1,both,3,False,False,False,False,False
油粧,1,desc,2,False,False,False,False,False
扎膚,1,both,2,False,False,False,False,False
膚刷,1,both,2,False,False,False,False,False
hf02,1,desc,4,False,False,False,False,False
斜角頰,1,desc,3,False,False,False,False,False
眉拔組,1,desc,3,False,False,False,False,False
陡升,1,both,2,False,False,False,False,False
滑慕斯,1,both,3,False,False,False,False,False
毛亮,1,both,2,False,False,False,False,False
扁平刷,1,both,3,False,False,False,False,False
造型眉,1,desc,3,False,False,False,False,False
護睫,1,both,2,False,False,False,False,False
美肌液,1,desc,3,False,False,False,False,False
防脫妝,1,desc,3,False,False,False,False,False
瀏海持久,1,both,4,False,False,False,False,False
19萬,1,both,3,False,False,False,False,False
巴斯夫尼龍毛,1,both,6,False,False,False,False,False
hf01,1,desc,4,False,False,False,False,False
天鵝絨光,1,both,4,False,False,False,False,False
功能型,1,both,3,False,False,False,False,False
ts4,1,desc,3,False,False,False,False,False
粉愛,1,desc,2,False,False,False,False,False
露營趣,1,desc,3,False,False,False,False,False
svj,1,desc,3,False,True,False,False,False
炎兔兒,1,both,3,False,False,False,False,False
星燦炫,1,desc,3,False,False,False,False,False
斜寬面,1,both,3,False,False,False,False,False
音猴,1,both,2,False,False,False,False,False
淚眼蜥,1,both,3,False,False,False,False,False
電動機,1,desc,3,False,False,False,False,False
械翼,1,desc,2,False,False,False,False,False
完美妝感,1,both,4,False,False,False,False,False
prox,1,desc,4,False,True,False,False,False
乳25ml,1,desc,5,False,False,False,False,False
油嫩蜜粉,1,desc,4,False,False,False,False,False
素型,1,both,2,False,False,False,False,False
反孔特霧,1,desc,4,False,False,False,False,False
清透蜜,1,desc,3,False,False,False,False,False
無瑕度,1,both,3,False,False,False,False,False
虎鯨,1,desc,2,False,False,False,False,False
透淨斑,1,desc,3,False,False,False,False,False
白泥敷膜,1,desc,4,False,False,False,False,False
彈美肌,1,both,3,False,False,False,False,False
滲透度,1,both,3,False,False,False,False,False
hf04,1,desc,4,False,False,False,False,False
熱帶果香,1,both,4,False,False,False,False,False
超合,1,both,2,False,False,False,False,False
補水持久,1,both,4,False,False,False,False,False
皮夾,1,desc,2,False,False,False,False,False
珠寶店,1,desc,3,False,False,False,False,False
冰淇淋店,1,desc,4,False,False,False,False,False
電視機,1,desc,3,False,False,False,False,False
聖戰,1,desc,2,False,False,False,False,False
水嫩煥亮,1,both,4,False,False,False,False,False
超閃亮片,1,both,4,False,False,False,False,False
記數,1,both,2,False,False,False,False,False
vol.,1,desc,4,False,False,False,False,False
細黑抗,1,desc,3,False,False,False,False,False
推薦色,1,both,3,False,False,False,False,False
水潤抗痕,1,desc,4,False,False,False,False,False
出神,1,both,2,False,False,False,False,False
忘不掉,1,both,3,False,False,False,False,False
烙下,1,both,2,False,False,False,False,False
回首,1,both,2,False,False,False,False,False
驀然,1,both,2,False,False,False,False,False
櫻色,1,both,2,False,False,False,False,False
桃花盤,1,desc,3,False,False,False,False,False
落櫻,1,desc,2,False,False,False,False,False
盲人,1,both,2,False,False,False,False,False
擊黑,1,both,2,False,False,False,False,False
梨果,1,both,2,False,False,False,False,False
混凝土,1,desc,3,False,False,False,False,False
漫畫屋,1,desc,3,False,False,False,False,False
高顯色度,1,both,4,False,False,False,False,False
光透氧,1,desc,3,False,False,False,False,False
微塑料,1,both,3,False,False,False,False,False
暖金珠,1,both,3,False,False,False,False,False
創意盒,1,desc,3,False,False,False,False,False
grab,1,both,4,False,True,False,False,False
超導微,1,desc,3,False,False,False,False,False
頰盤,1,desc,2,False,False,False,False,False
橘眼,1,desc,2,False,False,False,False,False
重手,1,both,2,False,False,False,False,False
上色度,1,both,3,False,False,False,False,False
製作機,1,desc,3,False,False,False,False,False
素啞,1,desc,2,False,False,False,False,False
小黑管,1,desc,3,False,False,False,False,False
焦糖肉,1,desc,3,False,False,False,False,False
金筷,1,desc,2,False,False,False,False,False
奶色,1,both,2,False,False,False,False,False
烤奶色,1,desc,3,False,False,False,False,False
瑪瑙黑,1,both,3,False,False,False,False,False
跳法,1,both,2,False,False,False,False,False
夢幻色,1,both,3,False,False,False,False,False
奶茶盤,1,desc,3,False,False,False,False,False
洗鼻,1,both,2,False,False,False,False,False
套刷,1,desc,2,False,False,False,False,False
雞眼,1,both,2,False,False,False,False,False
腥草粉,1,both,3,False,False,False,False,False
水素水,1,desc,3,False,False,False,False,False
歐百里香,1,both,4,False,False,False,False,False
倍立雅熊,1,desc,4,False,False,False,False,False
cure,1,desc,4,False,True,False,False,False
質地易,1,both,3,False,False,False,False,False
膚露,1,desc,2,False,False,False,False,False
複色,1,both,2,False,False,False,False,False
v.c,1,desc,3,False,False,False,False,False
麦片,1,both,2,False,False,False,False,False
律,1,both,1,True,False,False,False,False
茶樹葉,1,both,3,False,False,False,False,False
急安瓶,1,desc,3,False,False,False,False,False
粘貼,1,both,2,False,False,False,False,False
强力,1,both,2,False,False,False,False,False
"120,000",1,both,7,False,False,False,False,False
墨粉,1,both,2,False,False,False,False,False
蘸上,1,both,2,False,False,False,False,False
超级,1,both,2,False,False,False,False,False
末層,1,both,2,False,False,False,False,False
護水,1,desc,2,False,False,False,False,False
麗白,1,both,2,False,False,False,False,False
極水胺,1,desc,3,False,False,False,False,False
美救,1,desc,2,False,False,False,False,False
升級感,1,both,3,False,False,False,False,False
着色,1,both,2,False,False,False,False,False
ruby,1,both,4,False,True,False,False,False
周乾紋,1,both,3,False,False,False,False,False
感面膜紙,1,both,4,False,False,False,False,False
柔軟絲,1,both,3,False,False,False,False,False
橫格,1,desc,2,False,False,False,False,False
券,1,both,1,True,False,False,False,False
嫩白組,1,desc,3,False,False,False,False,False
美頸,1,desc,2,False,False,False,False,False
潤澤眼霜,1,desc,4,False,False,False,False,False
亮活泡泡,1,desc,4,False,False,False,False,False
酢橘,1,desc,2,False,False,False,False,False
紅寶石粉,1,both,4,False,False,False,False,False
成分中,1,both,3,False,False,False,False,False
超補水,1,both,3,False,False,False,False,False
積血草,1,both,3,False,False,False,False,False
發酵米,1,both,3,False,False,False,False,False
yasuna,1,both,6,False,True,False,False,False
greenol,1,both,7,False,True,False,False,False
ceramind,1,both,8,False,True,False,False,False
葉水,1,both,2,False,False,False,False,False
卵肌,1,desc,2,False,False,False,False,False
素水,1,both,2,False,False,False,False,False
吹彈,1,both,2,False,False,False,False,False
俏皮狗,1,desc,3,False,False,False,False,False
易起泡,1,both,3,False,False,False,False,False
隱士,1,both,2,False,False,False,False,False
嬰肌,1,both,2,False,False,False,False,False
夜賦,1,both,2,False,False,False,False,False
蘭芝積雪,1,desc,4,False,False,False,False,False
走線,1,both,2,False,False,False,False,False
patch2o™,1,both,8,False,False,False,False,False
藍甘菊,1,desc,3,False,False,False,False,False
白洗,1,desc,2,False,False,False,False,False
活霜,1,desc,2,False,False,False,False,False
乳賦,1,desc,2,False,False,False,False,False
cq,1,desc,2,False,True,False,False,False
潤輕,1,desc,2,False,False,False,False,False
幻亮,1,both,2,False,False,False,False,False
清痘,1,both,2,False,False,False,False,False
春榆根,1,both,3,False,False,False,False,False
長葉松,1,both,3,False,False,False,False,False
野葛根,1,both,3,False,False,False,False,False
月見草華,1,both,4,False,False,False,False,False
調理劑,1,both,3,False,False,False,False,False
抗衰型,1,both,3,False,False,False,False,False
錶皮,1,both,2,False,False,False,False,False
桃籽,1,both,2,False,False,False,False,False
玉粉,1,both,2,False,False,False,False,False
幹燥,1,both,2,False,False,False,False,False
俐清,1,desc,2,False,False,False,False,False
淨妝,1,both,2,False,False,False,False,False
美顔,1,desc,2,False,False,False,False,False
淬油,1,both,2,False,False,False,False,False
乳水性,1,both,3,False,False,False,False,False
lha,1,both,3,False,True,False,False,False
簡縮,1,both,2,False,False,False,False,False
精縮,1,desc,2,False,False,False,False,False
足跟,1,both,2,False,False,False,False,False
濕潤皂,1,both,3,False,False,False,False,False
足臭,1,both,2,False,False,False,False,False
爽足,1,desc,2,False,False,False,False,False
厚腳皮,1,desc,3,False,False,False,False,False
手臉,1,both,2,False,False,False,False,False
漢植,1,both,2,False,False,False,False,False
柏,1,both,1,True,False,False,False,False
精卸,1,desc,2,False,False,False,False,False
棉片質,1,both,3,False,False,False,False,False
micella,1,both,7,False,True,False,False,False
活緊實,1,both,3,False,False,False,False,False
肌低,1,both,2,False,False,False,False,False
網紋布,1,both,3,False,False,False,False,False
薑香味,1,both,3,False,False,False,False,False
facial,1,both,6,False,True,False,False,False
birch,1,both,5,False,True,False,False,False
氣墊感,1,both,3,False,False,False,False,False
楊桃綠,1,both,3,False,False,False,False,False
眼周膚色,1,both,4,False,False,False,False,False
銀杏黃,1,both,3,False,False,False,False,False
derm-3,1,both,6,False,False,False,False,False
愛泡,1,desc,2,False,False,False,False,False
痘因子,1,both,3,False,False,False,False,False
火山岩,1,both,3,False,False,False,False,False
kaolin,1,both,6,False,True,False,False,False
perlite,1,both,7,False,True,False,False,False
童厚棉,1,desc,3,False,False,False,False,False
泥抗痘,1,desc,3,False,False,False,False,False
分水楊酸,1,both,4,False,False,False,False,False
保濕泡,1,desc,3,False,False,False,False,False
用抗痘,1,desc,3,False,False,False,False,False
速淨泥膜,1,desc,4,False,False,False,False,False
涵氧淨膚,1,both,4,False,False,False,False,False
力佳,1,both,2,False,False,False,False,False
外出型,1,desc,3,False,False,False,False,False
抗痘制菌,1,both,4,False,False,False,False,False
搶購組,1,desc,3,False,False,False,False,False
梅酒,1,desc,2,False,False,False,False,False
皺車縫,1,both,3,False,False,False,False,False
崩開,1,both,2,False,False,False,False,False
封箱,1,desc,2,False,False,False,False,False
即性,1,both,2,False,False,False,False,False
enhancing,1,both,9,False,True,False,False,False
