ShopMemberId,NAPL_1,NAPL_2,NAPL_3
NGIZ6lgY1hnJN2p9Kw9l0HjlWxij9HF1+Wipt87rcEM=,L,S,A
9fOB8P2J8aO5KBBtQlXmV073m3ONOiIDez6TS817G4M=,S,S,A
tJE2o8UaewNyg2GhWl7gSaPyVjpQhlyrNbVOImsx9IU=,R,S,A
zbSj8ZCHsfpaQnrxrbreZ7E7jWissDd2+2vG+sFRR+I=,R,R,A
d00tYRee1p7FD1i0Np8Uh14JXeIcapQVgyTtMj6kFt0=,R,N,A
0Ean4jpRCZvLAroMvtgMh2yGAVpMe8yMvnMaubEF5xg=,R,R,A
MqK18JqdQ/yksLwxo4MEGB4BtGDBBn8DVTdrYBmc7xA=,R,R,A
d3aEvCF+1hFNgX3XSfPTMSYdsvSMDf3hDA04I+v7vSk=,R,R,A
QNdSEQNhQjOjPRek0gaXNKU99+PdtS7nN/snOrx5gBk=,R,R,A
jC8bg9vkqBAhKK+Lzsw3ZNfHtjaTYUP8i39oy+G4lwc=,R,R,A
XPQKhP0vCoCqVQ0CLYkzyZz4XDanAbiavPOIIqaS508=,R,R,A
huRAPtBYtAuQjbewzy9nbmxWF/MijTRpy1uGbqZMKzU=,R,R,A
RzE4cp9KkUwurTLuuQa9x6ZTiNgbalBa0cFquVQO2tI=,R,R,A
IFTvAjC0GzV2ZM1/8vCB9wEURs2qJ/E6d0okEhEV50c=,P,S,A
1TeJ0JpjuZpxLfE6OvtPjTV/DcCmh3K39bzBAN0zlY4=,R,R,A
osM55KK452xAl1zHc5bFdNyM5OMdMJ8OtTyRPIgeHig=,S,S,A
4FKUTaagBbVXPmh2wnDyZJp3UMaPrBqq3Gsk9mSHBsI=,R,R,A
ej9fwvscpe+2Bi2bzUqWw96D0JIdjCyA3jf3VqhaYQc=,R,R,A
9fVVMvk6778eQpUzCg7wH67n6Qu+AgKPNnncy6v2OYk=,L,A,A
iKx4hkV5R9uh9J/oD7vwM4pKkQhGtOio3ZEc3OE0BuY=,R,R,A
mxhIVnmQYTVY9Zqi4YNdepjZp4I/VKX25/swQrgzdak=,R,R,A
Mj/Stg+XzMbeFX5kDEHyXEdWuTLKJ05PEyG42at1Als=,R,R,A
5mKHqHcBC488J+rv2ZCsmcqstNLxbW+a01m9zwbdou4=,R,R,A
+9l4QC74l1bObRbyWd5kPUYhElDVHFbGdwmCw13WbIs=,R,R,A
BAqp2KbcEGzCEhvGoTqsEOpqXuayj7KhjFIt7V1bQoc=,R,R,A
9RQDMf7At8UwpOiwdEbkS3GTVfTYhJa2ZXB85vpYYQQ=,R,R,A
ku4xVIS0lVR20FjussS7IoMTVdURfiITyVfXH9uQxjQ=,S,S,A
+fy5v7K/YlzQD2vJF9qykLCKFTjv5RNX+uHuo+1Hrfs=,R,R,A
9fVVMvk6778eQpUzCg7wH9kxElNmcilYmMo1pP4qVto=,P,A,A
EnMMmFJMXsyvvbsWUlNm9ekh/FG5RwlR0XQKCRLWnOs=,R,R,A
7bieNnP/FHrNGHXT4lwy+cLIvPfLC3ZNLMT9kTRGTds=,R,R,A
UDE9wssHtr8eNOJWL9yIdyfP9GUq+uuOd2UQpK2B1JE=,L,S,A
Jj2aiPgho+UV6XaTjW4ixff594r06s59RpSi2fphkpI=,R,R,A
w8sNEXlYxx/iA9NTkvay77j1m8MOLD9ikElfsf1REmg=,R,R,A
vXy69i2TfPhQx0f+9uqj7X7FQmK3Q8o6zjCd4NNqK5c=,R,R,A
iHsBhXM++BwLil+j252h7k0IDAqKq4A8dxtYtRDKr+A=,R,R,A
SPkS9S3CGiNQaw2102BD/smlU/RGmQPLy7H0nnusCco=,R,R,A
mi4L9zPxkvHsVHgXjvZ27rSVJymzC470cUlNnLm1dLo=,R,R,A
O5knJ9qAUX4eGXENppG/Rx7FfvffcgKB2Yb+e/GONFY=,A,P,A
SLu3eI9xMMLCa3nthSAQhvqeDdA5o31JPozjmqc75Cg=,R,R,A
ZJG4DYYa5KofVXEttG2PfIsD1OXs1wmh0hO3szRFU4g=,A,P,A
0jWUKjCO3NjogDraTkbM36NbdQX5UrzOWHssCXTWrew=,R,R,A
VIRhLQYpk0FD9qMM/LmTFDrUK7SXFfwg9wMrV2nu9Bw=,R,R,A
M4Mk6HmKjv7ynxfAW2KkaCkSHnmHQLRDliJgh1Q9xOM=,R,R,A
6tWIOYADx2UV5baAlcPNs1e+81XaFtNllvuUDrM8vE8=,R,R,A
R/6dtpwUS//HqItVxrjf785UCQZ0WXCCRVHD+/c7EMI=,R,R,A
hJhesmj+b2+HU28aVfudwK1Jas/j8m/ab3Hz5FlXu/k=,S,S,A
ffyrkx1VpAvIBmH6HaaZQAohaoqPjcaW9Jo6Wblti0o=,R,R,A
LhPNTJzhhtcjoNMZvUGaMHkx5/y/xsaT8ve5XpsDoq8=,R,R,A
roNfl1/N3l64M6RoRANxqrUkQDx8T11c9YuGrgDogiM=,R,R,A
AuFNsHEsv8T7D+ODKZoaQ9t9ZLZly4ZUdTsfpcM93HY=,A,A,A
dguhhJUN/XEoJ2KZ06bkcZI6kkIw4jKDA3cEa2aaM7Y=,S,S,A
DpUVRYB+6NASBnexKnxVTGaGQu2iWfDNtA0AzDUkOY8=,R,R,A
9B0cFE2n9mghPu+iOwuyiOTaIPbD6j0bUYKIVlt2FhM=,P,A,A
ysIBR+mDcZRyt3l3kkIHWoXjQgZ+s2jvfyRT2ibR2aY=,L,A,A
Mz/p8BztsrAcs1+r7fGvb3DDz5LI0CgsprTfPNnWDyQ=,R,R,A
/VKF6eq+GWFNkuR7UgYudDe2Jf1JG7TvgPhnyQ7vAIE=,S,S,A
5tFU0rFtcV6sTJY73nj83uUo4VrPzPiZ7Kty1vMvNXY=,R,R,A
JDjcZ50OfAkamz0MSpJ7lSgJw3q8td/foUcCpVaVERw=,L,A,A
QuuFdj9euWNduZA3jS0OsS9uKrid5DZNCs3PKcLNVNk=,R,N,A
szHPeUtEPo4fW3RR46f0GHyk7Y7gSS4Ee+8VT86HEqM=,R,R,A
iGbQ0a3AQlVPdDJA+sADKqEotjbhFgqutykmVkoHm9Q=,R,R,A
D3BZuyZRGZ9gJS08Zu6/dSr54aT1NGcZ3n49wTt/k0U=,R,N,A
Ntrkc89JH7L3YNnVFq18BBkWFnzuaudtpn/JsVFrtZg=,A,S,A
n/onDrO39jUv41R/618txsf2MSbnXiM21OfGNAEZtME=,R,N,A
6tWIOYADx2UV5baAlcPNs+zunr5dRGVJgyX+7koMjUs=,R,R,A
rMspqhHnwRuzwn+aOrIti7mZx11GXn3ZppQ3p/QSSHg=,P,P,A
0vGpNlh/OZQ26Maeki74BVy6ObPpMApzKCemv+1kb0A=,R,R,A
fj6Qh1QVQCbVQ9In9Xpg2jBHEcGRChRw2bjWj0m7K3I=,R,R,A
PaaupZMVcgjPFZ4b2+Tc9s8+CLw8+Gf09YZ7TFCeGCw=,P,A,A
mne88oNN5OlUfy+QFr3hW/kGokj8dVYO3h8va2PqVvA=,P,P,A
Ntc7AVao4Ur2djSWRqBOkdIkMQLJHQcP4OI2ufO96BI=,R,R,A
v8xvNLdOO2/U22TP1QYzbCox+m4wIP2e5z2kKfztZkE=,N,P,A
8Jp8CVaMTN9F0WY84CXA95d9HRyCEZThkKBYNsV7Dtc=,A,A,A
ax76LmaZX39zwcKu5Q0KBlxMjmhQE9fpDmCx7Bi7PcE=,R,R,A
FGoKREZ98e7nao0Tt2/MEDDEwitvo7CdXck/Z7Cf4/M=,A,P,A
PaaupZMVcgjPFZ4b2+Tc9ghe5VPed8Cp7AlF/5O7mOg=,P,A,A
h4yOnnd5TlTNKYAFX+VZP/WYZbl1EWc7qv3HNRu+VGI=,R,R,A
pRK0hbSNosYMyTr75+F6tpEjIP0P2T3+L01rVZAApM4=,P,A,A
uGuayW5HlrL969Lwix7rAoDNnrk2TKq7HJ0g3P4wjMQ=,R,S,A
u3GOCKLYxXxPBP2ifpNZrHzyCEJo2tP828vPERZgbtk=,R,N,A
5q1h5GhbSNqtRcoGSW6ooP0dZqNE6IaZMsLeEn0QjZM=,R,R,A
hGCV0VUIgOaWi2PRcii5nmFfhsYD33jntizRCIHYYnM=,A,S,A
VCzZABB7u1vHsIyTdt9LwJZrRFLkUVrAIbjkHX3fYvM=,R,R,A
KrEnEbp7va08ynFHiRTXYNkJNJ3aexFb+pFpUDlTtaE=,L,S,A
ytcWr9Jbgo/WJ55BR4rD0UbY34tYdAvDO26QgBK3p14=,R,R,A
FMbgF7XhQaHpcTJ9+DKQb5T5fXj1ntjO+zquwepp9Rw=,R,R,A
Mi8cmhyfIdEcrO+8nY4GGIiVlKQlVgFNnddk44uACjc=,R,R,A
yNvAEbzRH+hZTONdAaz1zeI2Q0naL3XtDblFlt66J8o=,R,R,A
qmbPChN+ppLq8fwvsKhC3qwWJx4x9XoInyYon9ePeuU=,R,R,A
PaaupZMVcgjPFZ4b2+Tc9tE19VL1hLET8qwGujiZoQk=,P,A,A
cswuE9Q34PTMxV1MWzTYukjBFDLzdQ6qXRzo7PZqifY=,R,R,A
0rhYWR54O4Ik794u2xbC6jnOsyISIHJYXCw0Yo+Ozw8=,S,S,A
ueVKX+7tHrrejIg8knRLUQq45nFB8hL+mtjOcgr7gcI=,R,R,A
onZpvueHWhfDX0mE1zTzS+UJcRn1/75++WuY+2hQ6S8=,R,R,A
NMjdOUrvEwQSybyl9PPCWCQhnuNIHgY5WDylghRNKMg=,S,S,A
PGC9J2QxKaG1JjRa1u1wDYCDF/Sj2MWgLxl79attNE8=,R,R,A
umG2sG8fk92gf/JUD3cYQxstMEvaWCQxBaDz3+v5h6Y=,N,S,A
EC1pOn7dypUgmddnAKksY52PWSa20k1iu280XfoEbZI=,R,R,A
yn7y+GZekBsu4Qsob12vv2FJrJZ5os2Oh6QTrycAsbE=,R,R,A
n1i5WJYODwF+lkftiRngy/IrKya/Bu5ugadyaiSPsOA=,R,R,A
okLQgUh3v2A+Ta9hPp9IWz7SCAaF19B8V3hZwJDByBk=,R,R,A
0BIrfxRLhB02A7Ta3hs5yJJ25hlzHodMmQv2yCZZ8x4=,R,L,A
yOogL6UFbekDXeFdm6K/kTipfrG9lYFxyt7Nc3cqPNc=,A,A,A
3wnUUswfuCqmhcUno4hgVdplScbI8xViZ8WayGVlbc8=,R,R,A
SxZc/8+Kb0YDLfumFx5n0rV43imjNQg1NDsuxV9jkJU=,A,P,A
iDb9e6K2gZ9MP8Yl8mzcplRX6xxqBFNMBlf0IX2Mkuk=,R,R,A
JT5AjLLJ5+Ioyu9rDsD8cyx0AdochBrutoldIQ0HEdA=,R,R,A
8NQqOnEBCDEhsPGoHt/b6IAh3NaPQDUnMf9SsG4rs0U=,R,R,A
7clmQGD64Oayz0CQ1VHnq69A09bOxXoBZO7uZ/wcUus=,R,R,A
EI3LAtBDfuN7KJ8dRQ2+4HwrUuQc/oftI3nCfo7dyuE=,R,R,A
WIk1gJYlljTOp3D/dOeUT8h74tNdTinYRZ4y09aN2Rg=,S,P,A
21ex6vtyjzTOdiJjcdh6sTRYnWL07fhlsVze67cTvCU=,R,L,A
ASqmZ5bkiN/7F3UzSsbRhPtuXWYJUers9R/VW3+N6Ys=,R,R,A
NFypYa8xefr95jNxzKpk5LdInHC+31DuX7awXJuumSs=,L,S,A
GotAQ7MPhDPTq6iKJ1o9j2wuXKTzjdHeMT4jgdmpLKI=,R,R,A
PRJoxnJF7bPAK0wxuovPVwj1StBHON9ify33pbPmZ8k=,A,P,A
BhiDImw4qblQ9GfaVsrkErt5dqOwSpfh10szg7PRuqQ=,P,A,A
AuFNsHEsv8T7D+ODKZoaQzHNPgY29qdrAjzBSJd27hs=,P,S,A
kjJo1OqLDx0CDn9MSTX7BYyNZ0ACK5I84fl6lDYoZwo=,P,S,A
EDlZvfFujdnX7WNZXxEbQqCennn3XEAEd9Dni6yWP1I=,R,R,A
eq4h60cJU5j+JFu6b+vJqtg2P45QhwzUW3ll801BYgM=,A,P,A
rIHzXeG9fYHeAGTlcBEMZOgU6qHaOVbf1+XpbiRU0is=,R,R,A
G0i+GYcmL1ZMsQYnDMskk+kOs7mQNkRxf08E/UuIyNo=,R,R,A
gs9ZfHALBAIO2vkvtBHcVc1jI+YnucdapgCVF+QDq68=,P,P,A
aR6HxfQqcbqXxqh2Lf2uPmidqVe/Q60V0xiGM8hlwLI=,R,A,A
0eFBYCKodix0qX8e5fnuSFk90KoV97kOxYTX1DO/llQ=,P,S,A
8LLdaYv/qypjNs1SUPViBSN0xNrXlz2HOlCNS6d5R/g=,L,P,A
ruuRMzb2YiFyO9HpGASsJnDFmsh1sjnnaYNZGe2y3ec=,P,P,A
hsp4v+bWl16UH+IJKWN1BbuFg++eZMmeurn5AdmjeX4=,P,A,A
3+b0N0fhhMjVa0eT155TASA/6rIX1qYQ79IpLwMlFdw=,S,S,A
Ea3A86LJ4SGoLiBG0RrHV0y1J+P3opAWwvdqHMbyHSs=,R,R,A
3+b0N0fhhMjVa0eT155TARYO7HkTsrcxlxD1NizmUxg=,R,R,A
m06GoOv1HxqffWI/tVAg0TtTvqPcXk1/wPiUNYvx4V8=,R,R,A
uzhVG5Oe/PRPKE8vgQ15B3VZpUsMs1jKgJZ/qTipoEw=,A,P,A
a5h7QDEqTAEWb2r6e72NB0xgsL88QymDCTgLoCEPVwE=,R,R,A
MA2jbOaCDsWaVS+YUzLbZolPqtvQxU/SNTdz/ufL3IY=,R,R,A
aNlenHi5TRhxXL/zCloREPNWtZv7FQscNco+24zbrG0=,R,L,A
BTjdReOCaIzQGAcT8C8NtBWQHCKlIkWAx8ojryl2mF8=,S,S,A
L+4G7n5BJyjSMYqJ4TxkStN/R7ndKn77jaTLvOP/wmk=,R,N,A
KMiF6zGuTXxiDKSKTH8jxQHCDWaxLN04UxF8hAYdX4w=,R,R,A
I2K3zqJiQKWeQzxXX6HCdbMrPsTmVsA+bgRAkV+f+eY=,R,R,A
BEE1QykNZUQ6VNPmnkoPv8wTqdaX2VdIMwVgaRFQJYY=,P,S,A
cq1rlWJabdKPGmhLG7M4k+mwtvDtFspp1dEwNl/w7yQ=,R,R,A
C6jMF1k6CGvVkdv0sGtPdNCj7eny//R8or5+Twc+ce8=,S,S,A
qhianGFv5AVVKYwNTUteoiSVH9J6GjGdgAQdKTCvD3Y=,R,R,A
idZKeXxPNOeFtkqBs+yt8e5nEvtSSR5uC4w/2xkOgaM=,R,N,A
7UiroqQS+OSbLetWJruKpeuNPOj7A7hsJWvb+rvIHBk=,P,S,A
3qxLi+IRFHWOdi689lSkQq+U6txTdYId+mUkhraz9fM=,P,S,A
m/pq1ftuOLUTDgwp0OCz2O8blfo4qlV3nNFCw288I7o=,A,P,A
VcDorI34mhLGbDkm0VhB8tB6FcniY+KYgdpycvxE1UY=,R,R,A
fN3U+VA9jqEhhoXEH7UDtSBPO2g35hj0Hb3jrEM7MHo=,R,L,A
vGVZLctjBL5Si7u1pBUkmSGS8aW+r7+LqIlM7/oO56k=,N,P,A
kvTdQzOLk6iTTE3NxYj23CtA3BV8Vi/m00DjEmGshCQ=,A,S,A
AzoAZWb7Imum7wOeNsQ+KznwKyUIRVw/d9X2kin5BV4=,R,R,A
9dU/WiEXLRMKzwC56OcLPLTURWxABIroIXT1cIRJGZc=,A,A,A
oU/lsVEzmj48Z+cI0dXmHT9JqlqKUkXkKa+BhjYgA1I=,R,R,A
T6x9KROTTi6gfmHzjZypQo+3dHo+pZ/8hLAzVqKrFKs=,R,R,A
GISWT4QKWzZ77Mq0r6uDhos6db6PFu7mgcE6xqFtHMQ=,R,R,A
d3ifbDcC0z/j9SZENgbMRJ/0D6udiviBqK2ETaTudXs=,R,R,A
1/CRFtma3/vuw82twyITa8qA0s//n+9AoMbXIjf3Dbw=,A,P,A
k28Q16+1+1B5oo3Wfjbv25MaYw9SHpYIw5ovGNQO1sU=,P,P,A
oMuOrZynlw55bolGaqwMP2XIvi7zVNopeJm2DuR6Yqc=,R,R,A
TLYmoathGC9DOUic8B8zfhOzrAKZqMQ5WiTdGSHs9K8=,S,A,A
tl7A2Mt8jq9h0ZywUxgJKkAqMoQ+jJt4QqFWQ22QsOs=,R,R,A
XjGg54VUAiAzRTSS8/3Um+renKgbCCpozYQmoAQjVyk=,P,P,A
nisNuymLvaT/WINQImH6f/LqPIpYKd0HBS4CnjFEFIc=,P,A,A
y+PrY28gTIYVaWEgNi1ouD/2YH0EkmSLR9ax8rqkN9Y=,A,P,A
MrXeMOrzuTba2+JLBl00HTDGg1JbnJ/fhjPGDVSvWy8=,A,A,A
JX6kUPw+4aWjv1W4SZR/FvCWxIJnXGFL8Aaqnqfumac=,R,R,A
aQgnDonn2xR6Who4JpMD8no9Zi8f+9ji4kDsQ/7KdPs=,R,R,A
Ov0uJNT6yvH4ayi59kAdfqoeoaCNlvS2zrn8yBc6qsM=,A,P,A
AzoAZWb7Imum7wOeNsQ+K44fMsx0a3oaiM6iJI4N1Kk=,S,P,A
8t2hwMHYa/O+Zm/TcKqccBuNmYMLckwJiGuZNsWgwac=,R,R,A
ibrtGDDFD8zuTs69CFMut/UfTVLxO067+03wdibjbfc=,R,A,A
GIK0ZyPIk5p+eS/Z/tBdt4bCVQ47RZoPvt571jvgfJg=,P,P,A
QCOaxTqw1tNBmM3t8ZCdS9ydCZ3CZh3rcTkwJGDjPW0=,R,R,A
0OS8TuBoDqrmVhgt8BsP9XPnTaYDGj0um6r5BtmAHf8=,A,A,A
CfHvSEtiNfSai0Cee5tpwEXSWP1Rn6OlZ11Whty+euc=,L,S,A
wT36OP9qlI+PE+VZ6NQLO2FBEWXaiQA4FpRFrJ69CTg=,P,P,A
CScRQ15h6NFLwTcaNg23mgnodkk/fOmlughaHSEkmRo=,R,R,A
H7DU5+JA6c24a2t0tJr6jyjX6NlzVKgZnfq+WhIdzfM=,R,R,A
yhYBZgoZv857nJ1DSTxWD7ojoYqxL5e4/CIgmiv6NBQ=,R,R,A
U3jQX3cL7qRZG3hWi77HmomJTMkSgyJ3ByM4f/CLycw=,R,R,A
o7oEw5vjiyWWgTppwxk2v8z7WulgeftdNGQQxrHBCcg=,P,A,A
6g+yyp/UIc1kILNgWTi5gCtVR18zmQFw4WkCiUDMMNg=,R,R,A
qgG8WL7nzceESzumOJ42k22UzZsYBNCieDSvMGFpqhk=,R,R,A
F+HRmqMgqNI1Py6fjCws0HonKpzsLQ4kRbD9xZISd28=,R,R,A
ATNQyNtIGLN24V7Ks5wiY66XujYOcmWe1p3E9Gk8znE=,R,S,A
LnMDYd2QvcjTxrjwOJ4tvWMreoqArVAonSUBbPpu/mQ=,R,R,A
3i7BPx74w7HuS23FHmCGVHJ4OUtunQiqqoM3UbC9tuQ=,R,R,A
ZJm+4J7qqzc+KEgHovtTwWZS84ZI+eU/VoqgzHUF1sI=,R,R,A
oDaJTrjwIGDFk6FavJt58h5n2s+4ETgmWsMuoUbrAmI=,R,R,A
GkCjy1j0t2TE8KSLKFnOpvTo2h7uQNdgXhbWDGreIyY=,R,R,A
U3EFyh6XdXhBy6Z8j4o2wrxdzIdTdregLiDKM+mgDuc=,R,R,A
AHLEqeQa6ukOII9lmhQISoo2vsy434kaD7rHDbnoWOE=,S,S,A
zofNg6dZMnNtr6at1Bdyhj9HOdP387HjBH0giLczjfs=,R,R,A
bb94EDjgcSg3ZcLpcKwpMkexXvr/ECTJhWNlfBzKeZc=,R,R,A
zlBMdFoKB6/YiSoOy1wbJ1GHhpYLRUlVIPIQwSkhBj4=,S,S,A
j0g5YJQtqM3Y1eTPdIVzLDoJ7vQA3uHTxusYslxAGjw=,S,S,A
7BZU5pM0EMy3Hlv/4oBwjciHpeHdvZj0KOWgnH0l3Kk=,A,P,A
XMZm7c0GhGwYpYrxU7RVBpT5ewKL4YD982sc78RqsR4=,R,R,A
XoluKiQ+pK5+eXbY1mlbVqzc9+nuHaVDC+HKbZx7yfg=,R,R,A
wiqQwM0HecP1u9YnKoDSBr83nBXBzOyf9/Ek/oa16ic=,P,S,A
SHjpknKDs+tisAhi5vict8MhUk0syyq0vNESV8wRZ9o=,R,R,A
6I5ieGoYR25taSaKrOWD14FZb+AuYWqULZbfiB8M4xg=,R,R,A
GoKYLhJxfYyUXdAHHheFxkFNkweM8AZAVpfgj8LU5I4=,R,S,A
MRdWVphwPFbcaFJzVZah9UOc9rFybMREPNogDqoIyBU=,S,S,A
pjtV2FBTeYZzLSOF6OoFEhH9UlJrm17lToZujwRyUU4=,L,S,A
0AhMkl+rwEpjlKa+WcJ6lbYsNfY0/LpA4KVNkaDF3oA=,A,P,A
Dxexh83hQDsWkpG7qmy2Tgan/eLeR55oUgZRH7NR8FQ=,L,S,A
/i2C9AQdWzPWzN8yZJXFJsDgyickCZ7UP2y2MijAMyc=,R,R,A
uu8wn8CFiobL/JL9Xv3gfFopASXYbNEAPyVUixiY+ko=,R,R,A
5sk4oTqA4iBN4kxDaPuLwAzPmJNaIBhcH2hGe4lXgzU=,R,R,A
S3dBMYLckqOYcK6nTcdAoRSr2Cz59/VLXxgxFXsgEk8=,R,R,A
0AhMkl+rwEpjlKa+WcJ6lbHxAv1ZOWPUoVQF1zNd+58=,A,A,A
tzxFcpl21VMrBBbSZhh0c0ikQxt99ii1YkwuBsbM324=,A,A,A
osM55KK452xAl1zHc5bFdBgXye4XpmmrcODOBYM7Qao=,R,L,A
BKD8JlLm/1s7vOb5qGwb4Z/qZSiDA/kNkOdizRsGqZ8=,R,R,A
DtLS+svm1G3oDZo67VmjwL06xhR7RDFu1P7SS9wxsoo=,S,N,A
jjoq+mLuxGAAYiQMXbQz41xHAkPxewZSm4hFedTYU7A=,R,A,A
W+plCjwQq8b7gnoD1uqRK4+kzzL6ZPTHSZ4gJqOkhvg=,R,R,A
PLRdLejvVgfggYI9pOvULXi/mfv3pfOplN2ph9UK7mE=,P,P,A
6VVMqW8AqRj6FrxbcDTmdBcIjZo7jsL/ANp3xi6zYuQ=,R,R,A
G/WyMGyTcy1VPpSET91dbp2lZesDL2L5Hv8S4CLwbvE=,R,L,A
u1xLcZTv1P0mspAz7/5NaihEIbmFAwOT87qqdWWTqGU=,R,R,A
UFyn+j5uwSMZe/lyuC+Tmyr10NzjaeSjBWHLebYjdOw=,A,A,A
FT8qoTmD03HOSNLP6bfaiQuMe0KNZPq+dTxt/VJVNCI=,R,S,A
zh30gdzKB9byacnBL41634oFfI3n3XYsVr4V0sf/CQE=,R,R,A
AcMbLrPjDqtL8hHcwLW3ackiJc9Ngo/xa9yKcw8wB0o=,R,P,A
dzpTR4UMOF7iCE/nvR1826YRFyLtDUcfNWovhTBWklk=,A,P,A
oiyw7ALeynMLDHS0Y4/AD1Jrp5pG42HKpYIdgc2pAkE=,R,R,A
4lHE5dPCQMJtxczn+RutgPFciAIxFmWE6W7Y2FgXnzE=,R,L,A
D4JDevhEFw3PPZi8AoFniNGp30Pe0GOo+hZwz3kq3uE=,P,A,A
Kry5B4jQPo6tXdg0YQZL9k4t9GW7MDkdZLRD/JIy7fs=,R,P,A
6xA55Lc73q0sZINS63X2YwQ12XjwAZGJ/SuQgtbhR+s=,R,R,A
xfrlXoCboIbjSJvlSyssx7aUki/TMNjgC02xidnCh7k=,S,P,A
lc+GqAXcBwXXaf4ath7D3Nt7CMEpuWIXC18SfFHK+Uk=,R,R,A
oiyw7ALeynMLDHS0Y4/AD7yXKWlutRJ3b2wr7N4GvY4=,R,R,A
rNq7LWCtfC9MnZajRJTFQs4N8ZxxkCxmiPFAky/Azqs=,P,P,A
fiT6u/ABEYvllyAbK+fpauHpqai/RhQ3RFfDKyuTULM=,R,R,A
ytcWr9Jbgo/WJ55BR4rD0XhIQE3uT8pGiXl/vvYyKvQ=,S,S,A
aQgnDonn2xR6Who4JpMD8lXb6M4OPQS2SnV5ec7JfKk=,P,S,A
O/V+sIiMeW5sBWprUNLchk2ayacT8VuXXYVr/kvkx28=,R,R,A
2dYZJCPmYW7UHhQk+XV2cUqu2qYJ2847BMtsuuuj6pw=,R,R,A
zlBMdFoKB6/YiSoOy1wbJ4VwAZBhHNz3gGVsFrEfUP4=,L,L,A
JwRZEqcqogzBvKCTQI/2vAT8pNeuJNFE+gDogF9VRgc=,R,L,A
8vbx22IHQIHEJ4AeA3Q91BAM1I7UyhJxyTO5pYLK5Vo=,R,R,A
quBkUgVooqBSpJO0bUTIV/rcsgYHtT/NXtGTmMFazYs=,R,R,A
RJha/afnikp9pb32Vye9ibEsxwETKgO9Xd7mbD0KDWs=,S,S,A
bAsHYpqENhp0TJvHkHfzGhJ+GoXYrWHy5ikgdPTpMow=,R,R,A
brfHf7NHsUIo5tIgz5xIsAEb18qIbxz28WmRR6OifGU=,A,A,A
90p1IXBRafBZ6P76FoIfcSYR7ZMLz/MhlmzX8Sv1954=,R,R,A
OVksV3rKYIWY892P+bHxy5QyWbslOOK448M1ZaBrD14=,R,R,A
LcnL6x/yjOKLvPvrWMzRuxyvZKVHfXoND9sZObZ5V+I=,R,R,A
m8YXeaebwD0DDZ7ayuNBVxtie7Uz7FizIwMy8PB3t/M=,P,S,A
IbYW63aVyK/V5giOo1g1eXEZd0hQJbwNv07MEeQeyq4=,A,S,A
NKLQBRsUDC8dcPmDjfUFtIZAv4PoJanRaRyrjRvux5I=,A,P,A
tpIZ74Rli/aWy9y5w/LkowSSj/3agsN3B2M05u6dOw4=,R,R,A
8NQqOnEBCDEhsPGoHt/b6PEddKgqiivnJHAxHZc8MWQ=,R,R,A
l1jNoLdWWCh4uvKicysM9Kset2u1y2FonICEHaKV3EQ=,R,R,A
wsLPAo3blDCelQiWw14oZp3PIQhEYHOB4AmBZ47e2LU=,R,R,A
Kd5RVlENFgDGqX3QMBwy8Jz/ZG64yEVKObguvzUdujk=,R,R,A
uX0WKe/Y5gOQbxoTt5HxPGlXWrJq8Tm4ACPzH3YNKH4=,R,R,A
ST4ELlj3jykNFLldiLlpMObynMLP00bC2KbqpLmIoTE=,R,R,A
fenA2lQmeimLq5LfMwPjzxt1tNKWLB3E9OBvlDIeUH8=,R,R,A
4TeMpiiRFGG/ZVq+0FLe50JDTojtyUYJ0bXIU/S9Y2o=,A,P,A
uVFqcZxQGgbio7bGFZORttg28Aa5WtIu8ngh6z9JBOY=,R,L,A
I8fkB5A5erdS0ZGlTqYpOZ5P/KEADqB794BqOWkCXn4=,S,S,A
qLeNLjUsQwngvZY0Ii7jqUhGKzIdoyG/A4LawrQ2dpM=,S,S,A
sRyMYylu+p8XaMoW18JFxe2a81NFkcWjrthh11XI8d0=,P,P,A
MeqofO0FKLuBUIL7uR69KAk3cNfynvwmKKiVMSl2QbM=,A,P,A
MNAX+Yt0UMiTd/VZLM2y4sad3nQBJyDzgIKYsECQeEE=,S,S,A
ykEt/5ScDGYn0UAhQDha8OgjYrdrcL2PQWeqvEbAO/4=,R,R,A
ZSqhR5L7UKEgoBLU24bnJth2YkD7WdCUK971ep1AjNw=,R,R,A
PRJoxnJF7bPAK0wxuovPVxBYNC1AxpeNbJbMQb29w0I=,A,A,A
0xhgKxTqcYgppx0l5npKXiQI28ic1G1He4UMivl7Gtc=,A,S,A
B27mCXQuxB99u2kjB6kB84XMDFEyJLxKZlCKSMT4Ygc=,R,R,A
H/FQGR+hBXKB2Zz3NtLoIzuSmU915xzIMUtb/ajw22g=,R,R,A
jgzFSn3UlaJJ/fq9NiNrHF/VKg5EcKLxACHt+pMdZ+U=,R,R,A
xFFzGMTyBNX3ZRjxYnA+AmmXPtswjVPVvyKJAoZWgNA=,R,R,A
IIgzanYiyFb3H49KA8sdP0+sDKZGVKC0/92cjS2Wv3g=,R,R,A
s5zdujsbdP+PUa/aeekwCtUcFTNKuvum3yRlMkvssVM=,R,R,A
KwuK5AEpjXLV7b04jy4UHHlKRYJao/zmaBbZfOCTaH8=,R,R,A
